Employee ID,age,gender,department,department_code,JobTitle,job_level,Education,MonthlyIncome,monthly_rate,hourly_rate,daily_rate,years_at_company,years_in_role,years_since_promotion,satisfaction_score,environment_satisfaction,Attrition,OverTime,distance_from_home,training_hours_last_year,num_companies_worked,manager_rating,work_life_balance,last_promotion_date
3427,23,Male,Engineering,ENG-02,Engineering Manager,3,High School,7899,8946,47,376,1,1,1,4 - Very High,4,Yes,No,,38.0,2,2.0,Very High,11/11/2023
3428,34,Female,Marketing,MKT-04,Marketing Analyst,3,Bachelor's,6060,7947,35,281,0,0,0,3 - High,3,Yes,No,9.0,28.0,1,2.0,Very High,2024-08-05
3429,31,Male,Sales,SAL-03,Account Executive,3,High School,7855,10543,46,366,0,0,0,4 - Very High,4,No,No,5.0,20.0,0,3.0,High,2024-07-25
3430,55,Male,Finance,FIN-05,Finance Manager,2,Master's,7391,8514,42,345,26,25,8,3 - High,4,Yes,No,21.0,19.0,1,,High,2016-06-14
3431,29,Female,Engineering,ENG-02,Staff Engineer,4,Bachelor's,11975,13981,71,582,2,0,0,3 - High,3,No,No,17.0,25.0,2,3.0,Medium,08/12/2024
3432,43,Female,Operations,OPS-06,Facilities Manager,2,Bachelor's,5729,6704,32,263,11,4,3,3 - High,3,No,No,8.0,27.0,0,4.0,Very High,2021-10-09
3433,27,Female,Operations,OPS-06,Process Engineer,4,Master's,9568,12091,56,443,0,0,0,3 - High,3,No,No,3.0,29.0,0,3.0,Very High,2025-02-26
3434,31,Male,Finance,FIN-05,Financial Analyst,3,Master's,7689,9577,45,368,3,1,1,2 - Medium,2,No,Yes,9.0,17.0,0,5.0,High,2023-04-04
3435,21,Female,Operations,OPS-06,Logistics Coordinator,2,Master's,4715,6552,27,221,1,1,0,2 - Medium,2,Yes,No,3.0,32.0,0,1.0,Very High,2024-02-12
3436,27,Male,Engineering,ENG-02,QA Engineer,1,Master's,6092,8188,36,290,0,0,0,3 - High,2,No,No,12.0,31.0,0,4.0,Very High,2024-06-06
3437,34,Female,Marketing,MKT-04,Growth Analyst,1,Bachelor's,5491,7305,32,255,5,5,4,3 - High,4,No,No,2.0,21.0,0,3.0,Very high,2020-05-21
3438,40,Female,Marketing,MKT-04,Marketing Manager,2,High School,6981,9373,39,321,13,11,5,3 - High,2,No,Yes,7.0,21.0,0,2.0,Medium,2019-03-10
3439,32,Male,Operations,OPS-06,Facilities Manager,1,Master's,4603,5907,26,207,6,0,0,4 - Very High,4,No,No,8.0,23.0,0,3.0,High,04/15/2024
3440,22,Male,Marketing,MKT-04,Content Strategist,1,Master's,5769,7260,33,267,7,2,0,3 - High,3,No,Yes,8.0,28.0,0,4.0,High,2024-03-29
3441,32,Male,Sales,SAL-03,Account Executive,1,High School,5907,7160,34,278,12,0,0,4 - Very High,3,No,No,3.0,20.0,1,4.0,Very High,06/04/2024
3442,21,Female,Engineering,ENG-02,Frontend Developer,3,Bachelor's,7047,8207,40,321,1,1,1,3 - High,4,No,No,4.0,37.0,0,3.0,Medium,2023-08-25
3443,29,Male,Engineering,ENG-02,Engineering Manager,4,Master's,10809,12554,62,488,2,2,0,4 - Very High,4,No,Yes,10.0,18.0,3,4.0,High,05/07/2024
3444,25,Female,Finance,FIN-05,Controller,2,Bachelor's,6589,7824,38,302,5,1,1,4 - Very High,3,No,No,6.0,14.0,0,3.0,High,2023-06-10
3445,46,Female,Marketing,MKT-04,Marketing Manager,1,Bachelor's,6477,8164,37,303,14,7,0,3 - High,3,No,no,14.0,12.0,3,3.0,High,08/18/2024
3446,31,Male,Sales,SAL-03,Sales Manager,1,Bachelor's,5389,7253,32,255,2,2,1,4 - Very High,4,No,Yes,4.0,15.0,1,4.0,High,2023-09-28
3447,49,Male,Sales,SAL-03,Business Development Rep,2,Bachelor's,6977,9322,41,334,20,1,1,3 - High,2,Yes,Yes,4.0,27.0,0,3.0,Medium,10/06/2023
3448,44,Female,Operations,OPS-06,Process Engineer,4,Master's,8838,11347,50,402,13,0,0,4 - Very High,3,No,No,12.0,32.0,3,5.0,Very High,06/07/2024
3449,26,Female,Engineering,ENG-02,ML Engineer,5,Bachelor's,17038,19685,96,781,8,0,0,3 - High,2,No,No,3.0,41.0,0,4.0,Very High,2024-09-30
3450,48,Male,Finance,FIN-05,Controller,4,PhD,14179,18343,84,675,16,9,9,3 - High,3,Yes,No,11.0,20.0,2,4.0,Very High,2015-01-05
3451,42,Male,Sales,SAL-03,Business Development Rep,4,Master's,10774,12664,63,502,12,5,2,3 - High,2,No,No,4.0,21.0,1,4.0,Very High,2022-10-05
3452,23,Female,Marketing,MKT-04,Digital Marketing Lead,2,High School,6067,7232,35,282,3,0,0,2 - Medium,4,No,No,7.0,32.0,0,3.0,Very High,2024-04-02
3453,36,Non-Binary,Marketing,MKT-04,SEO Specialist,3,Bachelor's,6789,8421,39,311,0,0,0,4 - Very High,2,No,Yes,17.0,27.0,2,3.0,Medium,2024-08-15
3454,39,Female,Finance,FIN-05,Controller,1,Bachelor's,5528,7396,31,250,3,3,1,4 - Very High,3,No,Yes,1.0,19.0,2,2.0,Medium,2023-04-07
3455,32,Female,Operations,OPS-06,Supply Chain Analyst,2,PhD,6332,7767,35,282,8,2,1,3 - High,4,No,No,6.0,31.0,0,4.0,Very High,2023-01-29
3456,29,Male,Operations,OPS-06,Supply Chain Analyst,4,Bachelor's,7731,8818,44,351,1,0,0,2 - Medium,2,No,No,7.0,43.0,0,,Very High,2024-02-20
3457,35,Male,Marketing,MKT-04,Marketing Analyst,3,Master's,6674,7522,38,299,6,3,0,2 - Medium,2,No,Yes,12.0,27.0,0,3.0,Medium,03/28/2024
3458,58,Female,Sales,SAL-03,Sales Rep,2,Bachelor's,5940,7916,35,275,27,27,13,3 - High,4,No,No,5.0,51.0,1,4.0,Very High,2011-05-22
3459,21,Female,Engineering,ENG-02,Staff Engineer,4,Bachelor's,13375,17713,76,616,0,0,0,4 - Very High,3,No,No,11.0,32.0,2,,Medium,2025-04-01
3460,60,Male,Marketing,MKT-04,Brand Manager,1,Bachelor's,5334,7315,30,245,30,2,2,2 - Medium,4,No,No,6.0,30.0,0,3.0,Very High,09/09/2022
3461,43,Female,Sales,SAL-03,Sales Manager,1,High School,4861,5724,28,230,13,12,7,3 - High,3,No,No,7.0,27.0,1,1.0,Medium,2017-10-02
3462,43,Female,Engineering,ENG-02,ML Engineer,5,Master's,20054,26996,117,954,22,19,17,3 - High,4,No,No,7.0,42.0,0,4.0,Very High,2007-12-03
3463,41,Non-Binary,Finance,FIN-05,Financial Analyst,3,Master's,7340,9902,41,334,4,4,4,3 - High,3,No,Yes,3.0,39.0,3,4.0,Very High,2020-06-24
3464,21,Female,Sales,SAL-03,Sales Rep,3,Master's,6515,7474,37,290,1,1,0,3 - High,4,No,No,14.0,30.0,2,3.0,High,2024-06-17
3465,23,Male,Operations,OPS-06,Supply Chain Analyst,1,Master's,5507,6603,31,254,6,2,1,4 - Very High,4,No,No,13.0,26.0,0,4.0,Very High,2023-02-22
3466,38,Female,Sales,SAL-03,Business Development Rep,2,Bachelor's,6473,8737,38,307,9,5,5,3 - High,2,No,No,5.0,33.0,0,4.0,High,2019-12-16
3467,32,Male,Sales,SAL-03,Account Executive,5,Master's,15959,19409,93,744,12,11,9,2 - Medium,3,No,Yes,8.0,25.0,0,4.0,High,2015-10-06
3468,37,Male,Finance,FIN-05,Senior Accountant,1,Bachelor's,4720,6057,27,216,8,1,1,3 - High,3,No,No,17.0,23.0,2,,Medium,2023-11-11
3469,23,Female,Finance,FIN-05,Financial Analyst,2,High School,5667,6665,32,263,2,0,0,4 - Very High,4,No,No,12.0,15.0,0,3.0,Medium,03/07/2024
3470,29,Female,Engineering,ENG-02,Senior Engineer,3,Bachelor's,9206,11100,53,417,1,1,1,4 - Very High,2,No,No,4.0,14.0,0,4.0,Very High,08/23/2023
3471,22,Female,Marketing,MKT-04,Marketing Analyst,2,Master's,5344,7066,32,261,2,1,1,2 - Medium,3,No,No,12.0,15.0,0,1.0,High,2023-12-24
3472,40,Male,Human Resources,HR-01,Benefits Specialist,1,Bachelor's,4381,4884,25,204,10,5,3,4 - Very High,3,No,No,13.0,28.0,0,4.0,Very high,07/30/2021
3473,33,Female,Operations,OPS-06,Supply Chain Analyst,2,High School,4887,5956,28,226,4,0,0,2 - Medium,4,Yes,No,16.0,33.0,0,2.0,High,2024-11-19
3474,37,Male,Operations,OPS-06,Logistics Coordinator,3,High School,5928,7674,34,279,12,0,0,2 - Medium,2,No,No,9.0,19.0,0,,Very High,2024-12-05
3475,33,Female,Sales,SAL-03,Senior Sales Rep,4,Bachelor's,10332,12939,60,486,6,1,0,4 - Very High,3,Yes,Yes,4.0,48.0,1,4.0,Medium,2024-01-20
3476,34,Female,Marketing,MKT-04,Marketing Manager,2,High School,5551,7607,32,252,2,2,1,2 - Medium,2,No,Yes,4.0,27.0,3,3.0,Medium,2023-08-10
3477,29,Male,Finance,FIN-05,Financial Analyst,3,Master's,8753,10298,51,411,5,3,1,4 - Very High,4,No,No,5.0,34.0,1,5.0,Very High,01/03/2023
3478,37,Female,Engineering,ENG-02,DevOps Engineer,1,High School,5843,8034,33,267,0,0,0,3 - High,2,No,No,8.0,26.0,1,,Very High,11/17/2024
3479,31,Female,Finance,FIN-05,Financial Analyst,3,Bachelor's,8904,11484,50,396,8,1,1,4 - Very High,4,No,No,13.0,32.0,0,4.0,Very High,2023-09-17
3480,31,Female,Engineering,ENG-02,Engineering Manager,3,Bachelor's,9827,12443,57,450,2,0,0,3 - High,4,No,No,12.0,29.0,0,3.0,Medium,2024-09-28
3481,31,Female,Sales,SAL-03,Regional Sales Lead,2,Master's,7340,9033,43,344,4,0,0,4 - Very High,3,No,No,6.0,22.0,0,1.0,High,05/26/2024
3482,21,Female,Marketing,MKT-04,Marketing Analyst,2,High School,5348,7023,30,239,6,6,6,4 - Very High,4,No,No,13.0,9.0,0,,Very High,02/25/2018
3483,32,Non-Binary,Operations,OPS-06,Operations Manager,2,Bachelor's,6509,8806,38,308,4,1,1,3 - High,2,No,No,25.0,30.0,0,3.0,High,09/03/2023
3484,21,Male,Sales,SAL-03,Sales Director,3,Bachelor's,8868,10673,50,411,0,0,0,3 - High,4,No,No,6.0,10.0,2,4.0,Very High,11/01/2024
3485,41,Male,Human Resources,HR-01,HR Director,3,High School,7312,9701,42,332,11,0,0,3 - High,3,No,No,6.0,41.0,2,2.0,High,2024-03-06
3486,40,Male,Sales,SAL-03,Regional Sales Lead,2,Bachelor's,7450,9077,42,342,16,5,5,2 - Medium,2,No,No,6.0,11.0,2,5.0,Very High,2019-06-24
3487,24,Male,Sales,SAL-03,Sales Rep,1,High School,4567,5369,27,212,2,1,0,3 - High,4,No,No,6.0,20.0,0,5.0,High,01/02/2024
3488,27,Male,Engineering,ENG-02,Frontend Developer,4,Master's,9919,11254,58,474,1,1,1,4 - Very High,4,No,No,15.0,21.0,0,,Very High,2023-07-24
3489,47,Male,Sales,SAL-03,Sales Manager,3,Master's,9715,12609,55,433,20,6,0,3 - High,2,No,No,12.0,16.0,0,2.0,High,2024-12-23
3490,34,Female,Human Resources,HR-01,Benefits Specialist,2,Master's,6340,7207,37,295,6,0,0,4 - Very High,4,No,No,8.0,4.0,2,4.0,Very High,2024-07-30
3491,25,Male,Sales,SAL-03,Regional Sales Lead,2,Master's,6173,8241,35,276,1,0,0,3 - High,4,No,No,6.0,26.0,2,1.0,High,2024-01-28
3492,42,Female,Finance,FIN-05,Controller,1,Master's,6111,7456,35,274,5,0,0,3 - High,3,No,No,7.0,52.0,2,3.0,Very High,2024-04-02
3493,32,Female,Operations,OPS-06,Facilities Manager,1,Bachelor's,4750,5780,28,226,5,2,1,3 - High,4,No,No,5.0,40.0,0,,Medium,2023-03-16
3494,46,Male,Operations,OPS-06,Facilities Manager,3,PhD,8867,10356,50,406,7,2,0,2 - Medium,3,No,No,7.0,32.0,3,3.0,Medium,03/19/2024
3495,26,Female,Sales,SAL-03,Sales Director,4,Bachelor's,9864,11672,57,454,5,1,0,2 - Medium,2,No,No,10.0,26.0,2,2.0,High,2024-11-19
3496,23,Female,Sales,SAL-03,Sales Manager,1,Master's,5792,7126,34,277,0,0,0,3 - High,1,No,No,10.0,30.0,0,3.0,Very High,11/16/2024
3497,40,Female,Engineering,ENG-02,Data Engineer,3,Bachelor's,9082,10243,52,408,7,6,4,3 - High,4,No,Yes,10.0,31.0,0,4.0,Medium,2020-02-15
3498,38,Male,Sales,SAL-03,Senior Sales Rep,2,Bachelor's,6198,7511,35,282,3,1,0,3 - High,3,No,No,18.0,14.0,1,3.0,Very High,2024-04-04
3499,45,Male,Finance,FIN-05,Finance Manager,3,Master's,10008,11267,57,464,16,5,1,3 - High,2,No,Yes,9.0,34.0,0,4.0,High,2023-03-14
3500,32,Female,Sales,SAL-03,Sales Director,4,Bachelor's,9744,12774,56,440,3,0,0,3 - High,3,Yes,No,7.0,25.0,5,3.0,Very High,2024-06-01
3501,35,Female,Human Resources,HR-01,HR Analyst,2,Master's,5898,6919,34,270,5,1,0,4 - Very High,3,No,No,4.0,29.0,0,4.0,Very High,2024-07-25
3502,34,Female,Sales,SAL-03,Sales Director,3,Master's,7912,10619,45,355,0,0,0,3 - High,3,No,No,4.0,39.0,1,1.0,Very High,2025-03-29
3503,28,Male,Engineering,ENG-02,Backend Developer,3,Bachelor's,8847,10123,51,413,1,1,0,4 - Very High,4,No,No,3.0,25.0,1,5.0,Very High,2024-06-01
3504,37,Male,Finance,FIN-05,Controller,1,Bachelor's,6503,8155,38,300,8,2,2,3 - High,4,No,No,14.0,30.0,0,3.0,Medium,04/11/2022
3505,27,Male,Operations,OPS-06,Operations Analyst,1,Bachelor's,4891,6548,28,226,5,0,0,4 - Very High,4,Yes,No,15.0,33.0,2,4.0,High,2024-02-21
3506,27,Male,Finance,FIN-05,Financial Analyst,1,Bachelor's,5683,7545,33,265,9,1,0,3 - High,1,No,No,28.0,36.0,0,2.0,Low,2024-06-05
3507,32,Female,Sales,SAL-03,Senior Sales Rep,1,Master's,5084,6394,30,245,0,0,0,4 - Very High,4,No,No,6.0,25.0,3,3.0,Very High,2024-11-27
3508,38,Male,Marketing,MKT-04,Content Strategist,2,Master's,6148,7595,36,285,4,4,0,2 - Medium,3,No,No,21.0,34.0,1,1.0,High,2024-11-20
3509,58,Male,Sales,SAL-03,Sales Rep,3,High School,7025,8504,40,329,26,14,2,3 - High,2,No,No,18.0,25.0,1,3.0,Medium,2022-09-26
3510,32,Non-Binary,Sales,SAL-03,Sales Rep,1,High School,4306,5431,25,198,3,2,1,4 - Very High,3,No,No,10.0,26.0,1,4.0,High,2023-02-20
3511,36,Male,Marketing,MKT-04,Content Strategist,4,Bachelor's,8491,11601,50,409,7,2,0,3 - High,4,No,No,18.0,44.0,0,,Very High,2024-02-24
3512,31,Female,Marketing,MKT-04,Digital Marketing Lead,1,Bachelor's,5714,7847,32,261,10,0,0,4 - Very High,4,Yes,No,5.0,29.0,0,4.0,Very High,2024-05-08
3513,40,Female,Finance,FIN-05,Controller,5,Master's,12542,15914,74,582,7,5,1,4 - Very High,3,No,No,10.0,41.0,0,4.0,Very High,2023-03-11
3514,40,Male,Engineering,ENG-02,QA Engineer,3,Bachelor's,7166,9468,42,338,4,2,1,3 - High,3,Yes,Yes,5.0,20.0,4,3.0,Medium,11/16/2023
3515,29,Female,Finance,FIN-05,Financial Analyst,3,Bachelor's,6683,8797,38,300,5,1,1,4 - Very High,3,No,Yes,5.0,19.0,1,3.0,High,10/20/2023
3516,28,Male,Marketing,MKT-04,Growth Analyst,3,Master's,6954,9561,40,315,1,1,0,4 - Very High,3,No,No,5.0,29.0,1,5.0,Very High,10/20/2024
3517,45,Male,Engineering,ENG-02,Backend Developer,2,Bachelor's,6954,9387,40,320,7,7,2,4 - Very High,3,No,No,2.0,7.0,8,3.0,High,2022-08-19
3518,33,Male,Operations,OPS-06,Facilities Manager,1,High School,4312,5437,25,204,1,1,1,3 - High,3,No,No,9.0,20.0,3,1.0,High,2024-02-13
3519,35,Female,Sales,SAL-03,Regional Sales Lead,3,Bachelor's,8057,9099,47,377,5,1,1,3 - High,2,No,No,15.0,32.0,0,2.0,High,02/08/2023
3520,33,Female,Operations,OPS-06,Logistics Coordinator,1,High School,3947,5231,22,181,3,3,2,4 - Very High,3,No,No,5.0,17.0,2,3.0,High,2022-12-18
3521,23,Male,Marketing,MKT-04,Brand Manager,1,Bachelor's,5117,6888,30,239,0,0,0,4 - Very High,3,No,No,13.0,29.0,2,4.0,Very High,2024-04-11
3522,23,Female,Finance,FIN-05,Financial Analyst,3,Bachelor's,8015,9899,46,373,0,0,0,2 - Medium,2,No,No,3.0,9.0,1,4.0,Very High,2024-10-31
3523,21,Female,Engineering,ENG-02,ML Engineer,3,Master's,11055,13914,65,519,4,3,0,4 - Very High,3,No,Yes,6.0,36.0,0,5.0,Medium,06/12/2024
3524,34,Non-Binary,Human Resources,HR-01,HR Manager,2,PhD,7737,10237,45,361,7,7,5,4 - Very High,3,No,Yes,6.0,24.0,0,4.0,Medium,2019-11-29
3525,29,Male,Operations,OPS-06,Logistics Coordinator,3,Bachelor's,5338,7416,31,247,0,0,0,3 - High,3,No,No,6.0,20.0,0,4.0,Very High,2024-04-18
3526,34,Male,Engineering,ENG-02,DevOps Engineer,2,High School,7521,9227,42,334,3,0,0,4 - Very High,4,No,No,20.0,33.0,1,4.0,Very High,09/19/2024
3527,35,Female,Sales,SAL-03,Sales Director,3,Bachelor's,8023,10993,48,385,5,3,1,4 - Very High,3,No,No,6.0,27.0,2,4.0,Very High,2023-08-27
3528,26,Female,Marketing,MKT-04,Marketing Analyst,3,Bachelor's,5907,7361,33,267,2,0,0,4 - Very High,4,No,No,6.0,30.0,0,4.0,Very High,2024-08-13
3529,34,Male,Marketing,MKT-04,Digital Marketing Lead,1,High School,4684,6303,27,214,7,4,2,3 - High,3,No,No,19.0,38.0,1,2.0,Medium,11/28/2022
3530,37,Male,Engineering,ENG-02,Data Engineer,1,Bachelor's,6173,7498,36,283,3,3,3,2 - Medium,4,No,Yes,17.0,12.0,3,4.0,High,2021-11-23
3531,23,Male,Operations,OPS-06,Logistics Coordinator,1,High School,3748,4988,21,170,0,0,0,3 - High,2,No,No,6.0,28.0,0,4.0,Very High,07/07/2024
3532,27,Female,Marketing,MKT-04,Digital Marketing Lead,5,Bachelor's,11574,13552,65,531,0,0,0,4 - Very High,4,No,No,8.0,47.0,1,3.0,High,2024-12-01
3533,45,Male,Operations,OPS-06,Facilities Manager,3,Master's,8322,10677,48,391,9,5,4,4 - Very High,4,No,No,7.0,21.0,3,5.0,Very High,2020-05-30
3534,23,Male,Sales,SAL-03,Business Development Rep,2,PhD,7625,8512,44,350,4,4,2,3 - High,2,No,No,14.0,11.0,3,5.0,Very High,2022-10-26
3535,28,Female,Sales,SAL-03,Senior Sales Rep,3,Bachelor's,8430,10557,48,383,3,0,0,4 - Very High,4,No,No,3.0,15.0,1,3.0,Very High,2024-10-08
3536,34,Female,Finance,FIN-05,Controller,3,Master's,9029,11403,53,418,4,2,2,4 - Very High,3,No,Yes,11.0,14.0,0,4.0,Very High,09/16/2022
3537,36,Female,Finance,FIN-05,Senior Accountant,1,Bachelor's,5303,7292,31,248,4,3,1,4 - Very High,4,No,No,7.0,19.0,3,4.0,Very High,11/02/2023
3538,35,Male,Engineering,ENG-02,ML Engineer,2,Bachelor's,7185,9329,40,318,1,1,1,3 - High,4,No,No,13.0,30.0,3,4.0,Very High,2023-12-02
3539,51,Male,Operations,OPS-06,Logistics Coordinator,3,Master's,6564,8164,39,319,16,8,6,4 - Very High,4,No,No,10.0,19.0,3,3.0,Medium,09/28/2018
3540,36,Male,Sales,SAL-03,Sales Rep,1,Master's,5865,7654,34,271,8,3,2,4 - Very High,4,No,No,6.0,49.0,0,3.0,Very High,12/22/2022
3541,40,Female,Marketing,MKT-04,SEO Specialist,3,PhD,7599,9049,43,342,5,2,1,3 - High,4,No,No,7.0,28.0,2,2.0,High,01/12/2023
3542,39,Female,Sales,SAL-03,Sales Manager,2,Master's,8639,11717,51,411,15,6,2,3 - High,3,No,No,22.0,18.0,2,2.0,Medium,2022-01-08
3543,37,Male,Operations,OPS-06,Operations Manager,5,Bachelor's,14296,17807,81,654,15,1,1,2 - Medium,3,No,No,2.0,32.0,5,4.0,High,2023-01-06
3544,21,Male,Engineering,ENG-02,ML Engineer,4,Master's,13393,17412,77,616,4,1,1,4 - Very High,4,No,No,9.0,31.0,3,4.0,Very High,2023-03-15
3545,40,Male,Finance,FIN-05,Financial Analyst,1,Bachelor's,4935,6070,29,228,9,8,0,2 - Medium,1,No,Yes,6.0,20.0,1,3.0,High,2024-01-05
3546,45,Female,Marketing,MKT-04,Growth Analyst,4,High School,10240,12913,60,486,20,16,14,4 - Very High,4,No,No,7.0,28.0,1,2.0,Medium,2010-01-09
3547,35,Female,Finance,FIN-05,Controller,4,Bachelor's,10769,13536,61,482,5,1,1,3 - High,2,Yes,Yes,5.0,32.0,0,2.0,Very High,2023-03-01
3548,30,Male,Finance,FIN-05,Controller,3,Bachelor's,8315,9780,47,369,0,0,0,4 - Very High,3,No,No,6.0,10.0,2,3.0,Very High,2024-05-15
3549,40,Male,Sales,SAL-03,Business Development Rep,4,Bachelor's,10618,14349,60,480,9,6,2,4 - Very High,3,No,Yes,9.0,29.0,2,3.0,High,09/01/2022
3550,37,Male,Operations,OPS-06,Supply Chain Analyst,1,Bachelor's,5097,6343,30,247,6,6,1,3 - High,3,No,No,22.0,13.0,0,3.0,High,09/24/2023
3551,30,Male,Engineering,ENG-02,DevOps Engineer,5,Bachelor's,13584,15385,80,652,2,2,1,2 - Medium,3,Yes,No,8.0,24.0,1,,Very High,01/29/2023
3552,36,Female,Sales,SAL-03,Regional Sales Lead,5,Master's,13654,15399,77,621,0,0,0,4 - Very High,3,No,Yes,5.0,25.0,3,5.0,High,02/20/2025
3553,26,Male,Engineering,ENG-02,Backend Developer,1,Master's,6525,8828,37,292,0,0,0,4 - Very High,4,No,No,8.0,8.0,0,3.0,Very High,12/16/2024
3554,21,Female,Operations,OPS-06,Facilities Manager,1,Bachelor's,4016,5423,23,183,1,1,1,2 - Medium,3,No,No,20.0,34.0,0,3.0,Very High,01/21/2024
3555,33,Male,Engineering,ENG-02,Staff Engineer,2,Master's,7135,8894,42,339,0,0,0,2 - Medium,2,Yes,Yes,20.0,38.0,4,4.0,Very High,05/06/2024
3556,36,Male,Marketing,MKT-04,Marketing Analyst,3,Bachelor's,7706,9645,46,372,8,7,6,1 - Low,3,No,No,4.0,,1,1.0,High,10/25/2018
3557,56,Male,Engineering,ENG-02,ML Engineer,2,Bachelor's,7765,8827,46,373,22,9,9,4 - Very High,4,No,No,4.0,34.0,2,4.0,High,11/05/2015
3558,36,Female,Finance,FIN-05,Auditor,2,Bachelor's,7276,9933,41,324,13,3,1,3 - High,4,No,No,4.0,16.0,1,4.0,Very High,03/29/2023
3559,37,Female,Operations,OPS-06,Logistics Coordinator,3,Bachelor's,6683,8792,38,304,3,1,1,3 - High,4,No,No,13.0,31.0,2,4.0,High,09/07/2023
3560,24,Female,Engineering,ENG-02,Engineering Manager,1,High School,5341,7157,31,244,0,0,0,4 - Very High,1,No,No,8.0,22.0,0,3.0,Very High,2024-05-06
3561,43,Male,Engineering,ENG-02,Engineering Manager,3,PhD,11776,13103,68,543,16,10,10,4 - Very High,4,No,No,5.0,31.0,0,3.0,High,01/06/2014
3562,21,Female,Engineering,ENG-02,Data Engineer,1,Master's,5808,7670,34,272,0,0,0,3 - High,3,No,Yes,4.0,21.0,0,3.0,High,2025-02-19
3563,38,Female,Operations,OPS-06,Logistics Coordinator,3,Bachelor's,7179,8490,42,343,14,10,7,4 - Very High,2,No,No,4.0,20.0,0,4.0,Very High,2017-04-30
3564,46,Female,Operations,OPS-06,Operations Analyst,3,Master's,7273,8352,43,349,14,6,5,4 - Very High,4,No,No,13.0,39.0,0,4.0,Very High,02/11/2019
3565,37,Female,Operations,OPS-06,Process Engineer,3,Bachelor's,6399,8421,38,299,3,1,1,4 - Very High,3,No,No,7.0,29.0,2,4.0,Very High,2023-08-27
3566,42,Female,Marketing,MKT-04,Brand Manager,4,High School,10849,13388,62,500,13,4,3,4 - Very High,3,No,No,,29.0,2,4.0,Very High,02/09/2021
3567,33,Male,Operations,OPS-06,Operations Analyst,3,High School,5355,6583,32,261,1,1,1,2 - Medium,2,No,No,15.0,27.0,2,3.0,High,2023-11-24
3568,35,Male,Sales,SAL-03,Business Development Rep,3,High School,6604,8449,37,291,0,0,0,4 - Very High,4,No,No,9.0,18.0,2,3.0,High,2024-11-20
3569,39,Male,Operations,OPS-06,Supply Chain Analyst,3,Master's,8690,10202,49,402,18,11,10,2 - Medium,2,No,Yes,8.0,34.0,0,4.0,Medium,2014-08-28
3570,38,Male,Operations,OPS-06,Logistics Coordinator,2,Master's,5275,6732,30,235,1,1,1,3 - High,2,No,Yes,5.0,14.0,2,,Medium,2023-01-29
3571,33,Male,Marketing,MKT-04,Marketing Manager,4,Master's,11005,14425,63,508,10,9,4,3 - High,4,No,No,15.0,24.0,0,5.0,Very High,2020-07-12
3572,54,Female,Engineering,ENG-02,Staff Engineer,4,High School,12988,16093,73,594,29,23,18,2 - Medium,4,No,No,12.0,20.0,0,3.0,High,11/14/2006
3573,41,Male,Engineering,ENG-02,Software Engineer,1,Master's,7136,8444,42,331,11,1,0,3 - High,3,No,No,10.0,22.0,3,,Medium,09/03/2024
3574,29,Female,Sales,SAL-03,Sales Rep,4,Master's,8360,10828,48,390,2,2,1,2 - Medium,4,No,No,9.0,16.0,0,2.0,High,07/06/2023
3575,34,Male,Engineering,ENG-02,Data Engineer,2,Bachelor's,6864,7735,39,319,6,3,0,3 - High,3,Yes,Yes,13.0,33.0,0,3.0,Medium,01/03/2024
3576,24,Female,Finance,FIN-05,Senior Accountant,1,Bachelor's,4925,5740,29,231,5,0,0,2 - Medium,3,No,No,8.0,34.0,0,2.0,High,2024-08-21
3577,27,Female,Marketing,MKT-04,Growth Analyst,1,Bachelor's,4551,5245,27,218,2,1,0,4 - Very High,4,No,No,16.0,12.0,0,4.0,Very High,2024-05-06
3578,33,Male,Sales,SAL-03,Account Executive,1,Bachelor's,5483,6743,31,245,16,5,5,3 - High,4,Yes,Yes,12.0,27.0,0,4.0,Medium,2019-06-16
3579,44,Female,Sales,SAL-03,Sales Director,4,Master's,12187,13755,72,586,13,6,5,2 - Medium,3,Yes,No,10.0,22.0,2,3.0,High,05/01/2019
3580,22,Male,Operations,OPS-06,Facilities Manager,1,Master's,5167,6092,31,246,0,0,0,3 - High,3,No,No,14.0,20.0,2,4.0,Very High,07/24/2024
3581,46,Male,Finance,FIN-05,Finance Manager,3,Bachelor's,9007,11709,51,408,15,1,1,3 - High,3,No,No,5.0,24.0,0,2.0,High,2023-04-07
3582,25,Female,Engineering,ENG-02,QA Engineer,2,Bachelor's,5943,6926,35,285,4,0,0,4 - Very High,3,No,No,8.0,32.0,0,2.0,High,10/26/2024
3583,35,Female,Marketing,MKT-04,Marketing Manager,1,Bachelor's,5629,7054,32,263,7,4,0,2 - Medium,3,No,Yes,24.0,33.0,0,4.0,High,2024-01-18
3584,45,Female,Finance,FIN-05,Finance Manager,2,Bachelor's,7666,10368,44,360,7,2,0,3 - High,4,No,No,2.0,24.0,3,3.0,High,2024-07-14
3585,36,Female,Sales,SAL-03,Business Development Rep,3,High School,6896,8998,40,319,3,3,2,2 - Medium,3,No,Yes,5.0,19.0,0,2.0,Low,12/29/2022
3586,23,Male,Engineering,ENG-02,Engineering Manager,1,Bachelor's,6099,7616,35,282,0,0,0,3 - High,3,No,No,6.0,27.0,1,3.0,Very High,2025-04-03
